uuid,Name,Address,Sanction Type,Nationality,Effect Date | Lapse Date,Grounds,Entity Type
f1f23417-889c-4750-8cfd-944c643464de,"Jie, Jiangang","7/F Greenwood International Building, 1266 Fenghe Middle Avenue, Nanchang City, Jiangxi, 33003383, CHINA

2/F, No.1496, Fenghe Middle Road, Honggutan New District, Nanchang​, Jiangxi, 330038, China",Debarred,People's Republic of China,30/Mar/2021 | 30/Mar/2025,Violated ADB's Integrity Principles and Guidelines 2.A(ii),Organization
35218c91-b5d4-4a0e-ac55-15464ee9c09b,Jinan Branch of Weihai Construction Group Co. Ltd (Reg. No. 91370100560757722A),"Room 201, Xikakou Office Building, Customs  Export Processing Zone, High-tech Zone, Jinan
济南市高新区出口加工区海关西卡口办公楼201室",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
9b86328f-d1cb-4900-94b6-f1e251ed4ecd,Jing Branch of Weihai Construction Group Co. Ltd (Reg. No.91371000MA3L77HT4T),"No.19-107, South District, Yuehai Garden, Economic and Technological Development Zone, Weihai, Shandong Province
山东省威海市经济技术开发区悦海花园南区-19号-107",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
7fb8511c-b946-440a-bdc3-4870b8cda086,"Jingyuan Business Hotel Co., Ltd. (Reg. No. 913710007207778036)","No.42 Jinian Road, Weihai, Shandong Province
山东省威海市纪念路42号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
a7b35a7f-1341-4df1-864e-a485a29d3bb5,"Jing, Yapeng","No. 6, Epang 1st Road  
Weiyang District, Xi’an City   
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,17/Dec/2019 | 7/Aug/2026,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Person
6ad7b047-cc23-4ff1-98e7-d7b4406d8f8d,"JIUJIANG ZHUOTAI CONSTRUCTION ENGINEERING CO., LTD.","ROOM 1803, UNIT 1, BUILDING 1, GUANLAN SHENGSHI COMMUNITY, JIUJIANG ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE, JIUJIANG CITY, JIANGXI PROVINCE, CHINA

江西省九江市九江经济技术开发区观澜盛世小区1栋1单元1803室",Debarred,People's Republic of China,4/Aug/2021 | Until Further Notice,Cross-Debarment: WB,Organization
a1b03b54-ce75-446b-b442-bad851f7aa12,JLM Distribuidora Comércio e Serviços Eireli (“JLM”),"Rua Leonel Curvelo 1129, Bairro Pereira Lobo, Aracaju - SE, Brazil, 49052-125",Debarred,Brazil-Non ADB Member Country,15/Dec/2023 | 31/Oct/2029,Cross-Debarment: IDB,Person
17c0e2cc-b511-420d-b20f-1995f8416b25,JOYLUCK VENTURE INDIA PVT. LTD. (Registration No. U51909DL2013PTC246966,"S-481 GREATER KAILASH-II, NEW DELHI, SOUTH DELHI, 110048
India",Debarred,India,6/Jan/2020 | Until Further Notice,Cross-Debarment: WB; Affiliate of a cross debarred entity,Organization
232b5421-fa6a-4895-addb-712132037572,"Juárez, Emigdio Osvaldo Pérez","3ra Avenida Calzada Muro Paz 0-51 Zona 1, Cuyotenago, Suchitepequez, Guatemala",Debarred,Non ADB Member Country,24/May/2018 | 29/Apr/2025,Cross-Debarment: IDB,Person
4fdca06b-7343-47ad-9749-b0fb37886d13,JUCKON CONSTRUCTION AND ALLIED SERVICES NIGERIA LIMITED,"10 ODOZI OBODO STREET, OFF EZENEI ROAD, ASABA, DELTA STATE
NIGERIA",Debarred,Non ADB Member Country,4/Dec/2020 | Until Further Notice,Cross-Debarment: WB,Organization
880a7f1b-d679-46ae-b1f7-3c0dc21a1926,JUYDAM-TAMIRCHI LLC,"DASHNAYA 8, FERGANA REGION, FERGANA CITY,  Uzbekistan",Debarred,"Uzbekistan, Rep. of",27/Jun/2018 | Until Further Notice,Cross-Debarment: WB,Person
05cb3bb3-9a28-4018-90b0-d3ee9761394f,JV “KogonRemStroyKomplekt” LLC,"7 MELIORATOROV STREET, KAGANSKIY RAYON, BUKHARSKAYA OBLAST, UZBEKISTAN",Debarred,"Uzbekistan, Rep. of",10/Mar/2022 | 3/Nov/2024,Cross-Debarment: WB,Organization
31ac2785-ed14-403f-91c8-5bf21ec3d34d,JYC IMPORT EXPORT,"CALLE 6 NO. 
151 ZONA KAMI, 
QUILLACOLLO,  COCHABAMBA 
Bolivia",Debarred,Non ADB Member Country,9/Oct/2014 | Until Further Notice,Cross-Debarment: WB,Organization
224e3ad8-38b2-4e70-85e3-e385f6a5f833,J. MITRA & CO. PRIVATE LIMITED,"A-180 OKHLA 
INDUSTRIAL 
AREA PHASE # 
I, NEW DELHI, 
110 020,  
India",Debarred,India,21/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
945c9d42-c947-4f58-b0ad-2c3379ded25b,J.M. COMÉRCIO DE EQUIPAMENTOS LTDA (currently doing business as PICK UP CAR AUTO PEÇAS),"AVENIDA 
GUAJAJARAS, 
221 – LJ 4 
BAIRRO 
TIRIRICAL, SÃO LUIS – MARANHÃO
BRAZIL",Debarred,Non ADB Member Country,19/Nov/2012 | Until Further Notice,Cross-Debarment: WB,Person
483f4c07-d3a5-4d2c-9c50-09645022cbe5,KAIROS CONSTRUTORA LTDA.,"AVENIDA FERNÃO DIAS PAES LEME, 135 D – ALTOS, CONJUNTO DOM PEDRO II, CEP: 69042-690, MANAUS, AM, BRAZIL",Debarred,Non ADB Member Country,15/Oct/2020 | 5/Mar/2024,Cross-Debarment: WB,Organization
90f50454-bd14-453a-b195-f95839798201,"KANTIGI, ISAH SALIHU","MANAGING DIRECTOR, SOFTTECH IT SOLUTIONS AND SERVICES LTD., SB 98 BANEX PLAZA, WUSE 11 – ABUJA, FCT, NIGERIA",Debarred,Nigeria-Non ADB Member Country,5/Apr/2022 | 28/Mar/2027,Cross-Debarment: WB,Person
cab144bc-db46-4903-b714-b01528be29e4,"KANTT, PABLO MAXIMILIANO","AV. GRAL ORTIZ 
DE OCAMPO 
2635, 4D, CP 
1425, CABA,  BUENOS AIRES
ARGENTINA


CALLE PATERA 
62, 4TO PISO 
OF. B,  BUENOS AIRES
ARGENTINA 

C/O CENTRO 
PRODUCTIVO DE 
DISEÑO S.A., 
MEXICO 337, CP 
1097, CABA,  BUENOS AIRES
ARGENTINA",Debarred,Non ADB Member Country,7/Nov/2016 | Until Further Notice,Cross-Debarment: WB,Organization
d1116567-2d2a-4517-aaac-e27f8c264137,"KATENDE, JOHN B.","PLOT 636, 
NBEEBA, MASAKA 
ROAD, P.O. BOX 
22057,  KAMPALA 
Uganda",Debarred,Non ADB Member Country,18/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Person
4cee03fb-c2a4-4108-9940-89d4f43e5f3d,KENOSTER (NIGERIA) LIMITED,"35 KENYATTA STREET, UWAMI-ENUGU  
Nigeria",Debarred,Nigeria-Non ADB Member Country,6/Feb/2020 | 2/Feb/2024,Cross-Debarment: WB,Organization
968bdeb2-cd0f-4e11-9bb9-6207db43aa49,"KHALFAN, MUNAWER","POST OFFICE 
BOX 593, #30 
BURHANI 
COMPLEX, 
MAGORE ST. 
UPANGA, DAR ES SALAAM 
Tanzania",Debarred,Non ADB Member Country,21/Feb/2014 | Until Further Notice,Cross-Debarment: WB,Organization
12178fcd-c163-4d5c-84df-09a517d43918,"Khamphaphongphanhh, BounChanh","KPP Construction
SaphangMor Village
House No:277
Seysettha District
Vientiane Capital
Lao People's Democratic Republic",Debarred,Lao People's Democratic Republic,17/Dec/2008 | Indefinitely,"Debarred, not contactable.",Organization
2f32d38e-870f-486b-8bd6-27a1b080bb33,"KLNB Group, LLC","10454 Windermere Chase Blvd. Gotha, Florida, 34734 USA",Debarred,United States,4/May/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
e7739a0c-3281-41d6-9c76-466f9a47b38b,"KOLL, ANDRE","SCHOENE 
AUSSICHT 6, 
D-61348,  BAD HOMBURG 
Germany",Debarred,Germany,2/Jul/2018 | Until Further Notice,Cross-Debarment: WB,Organization
2161bfe8-9f7f-40a1-8c07-d850bf988a04,"KOSTOUSOV, DMITRY GENNADYEVICH","12A GAGARIN 
STREET, APT. 
45, BEREZOVSKY, SVERDLOVSK OBLAST
RUSSIAN FEDERATION",Debarred,Non ADB Member Country,5/Oct/2012 | Until Further Notice,Cross-Debarment: WB,Organization
5ff3a6fe-3a71-4fe6-91fe-eca09c076b7b,KPP Construction,"SaphangMor Village 
House No: 277 
Saysettha District 
Vientiane Capital 
LAO PEOPLE’S DEMOCRATIC REPUBLIC",Debarred,Lao People's Democratic Republic,17/Dec/2008 | Until Further Notice,"Debarred, not contactable.",Organization
51df5856-5a05-4d55-b7ed-6a7daae509b7,KS-GROUP LLP,"Nur-Sultan, St. Zhanibek Tarkhana 4, Office 405, Republic of Kazakhstan",Debarred,Kazakhstan,7/Nov/2023 | 17/Apr/2025,Cross-Debarment: EBRD,Organization
58bad0ce-fb63-4882-9175-a6d213cbd3bd,"Kumalawati, Ir. Norma, MM MT","Ir. Norma Kumalawati, MM, MT 
President Director
PT Rifa Bestari
Jl.Kalibara Utara II No. 7B
Jakarta Selatan
INDONESIA

Wisma STACO, 6th floor
Jalan Casablanca Kav 18
Jakarta 12870
INDONESIA",Accepted Proposed Sanction,Indonesia,17/May/2011 | Indefinitely,Sanction violation.,Person
075c1a3d-ad1e-4d47-ae88-16c91bd7e584,"Kumaragamage, Sisira Kumara, Don","22, Verna Av Mitcham
VIC AUSTRALIA 3132",Debarred,Australia,4/Dec/2019 | Indefinitely,"Violated ADB's Integrity Principles and Guidelines 2.A(ii), (iii) (vii)",Person
74deb925-3a5a-448e-a366-1efd071c4123,"KUOY VUOCH CONSTRUCTION CO., LTD","PEAL NHEK I 
VILLAGE, 
SANGKAT PTEAS 
PREY,  PURSAT CITY, PURSAT PROVINCE 
Cambodia",Debarred,Cambodia,17/Sep/2014 | Until Further Notice,Cross-Debarment: WB,Organization
a311e6d9-461b-41ae-9492-bb1c395105f0,"KURIA, MARTIN KIBAARA","LUKENYA GREENS LIMITED, MITSUMI BUSINESS PARK, 5TH FLOOR, SUITE 502, 67 MUTHITHI ROAD, WESTLANDS NAIROBI, P.O. BOX 72149, NAIROBI 00200, KENYA",Debarred,Kenya-Non ADB Member Country,1/Jul/2022 | Until Further Notice,Cross-Debarment: WB,Organization
1dac6ff3-ec7f-450b-98d7-c2d04e857258,"KYENKYA, CHARLES","PLOT 2B, 5TH STREET 
CLOSE INDUSTRIAL AREA 
P.O. BOX 21160 
KAMPALA Uganda",Debarred,Non ADB Member Country,6/Jan/2015 | Until Further Notice,Cross-Debarment: WB,Person
75bae707-3dc9-4da0-a171-573400c81de9,K.R.G. ASSOCIATES,"#5 CHELLAN 
NAGAR,  PUDUCHERRY 605011 
India",Debarred,India,24/Feb/2015 | Until Further Notice,Cross-Debarment: WB,Organization
de1c9927-8877-46a7-897f-41c6186998dd,L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION ERLINE,"LOT II A 119 
SA NANISANA,  ANTANANARIVO 101 
MADAGASCAR",Debarred,Non ADB Member Country,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Person
4efc09c5-3e3e-434b-bddf-76a67c9daf38,L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION RIJAVOLA,"LOT IVL 58 AP 
BIS 
ANDOHATAPENAKA-
III,  ANTANANARIVO 101 
Madagascar",Debarred,Non ADB Member Country,28/Nov/2014 | Until Further Notice,Cross-Debarment: WB,Person
f4a1ec4f-6c58-49f7-88d5-b4667fde041e,L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION SAFIDY,"LOT VT 77 LD 
BIS 
ANDOHANIMANDROS
EZA, 
ANTANANARIVO 
101
Madagascar",Debarred,Non ADB Member Country,25/Jul/2013 | Until Further Notice,Cross-Debarment: WB,Person
2d4b0071-d165-4375-852c-9d66a8ce82db,L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION TSIMANAVAKA (Tsimanavaka),"LOT IVO 69 K 
43 BIS 
ANTOHOMADINIKA 
ATSIMO,  101 ANTANANARIVO 
MADAGASCAR",Debarred,Non ADB Member Country,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Person
7c6181c5-7b74-4730-bce3-584c884ec801,LA MÉDITERRANÉENNE DU BÂTIMENT ET DE LA CONSTRUCTION,"RUE TANJANIKA - IMMEUBLE HANNIBAL, 4TH FLOOR, 1053 LES BERGES DU LAC, TUNIS Tunisia",Debarred,Non ADB Member Country,30/Aug/2018 | Until Further Notice,Cross-Debarment: WB,Organization
59aaa3ec-323e-40c9-94d3-4db4aff6598b,"Laberge, Steeve","19 Belvedere
Val-des-Monts
Quebec J8N1J1
CANADA",Debarred,Canada,7/Aug/2014 | Until Further Notice,Cross-Debarment: WB,Organization
62f1c82b-c7bd-4007-9445-d3cb7cd0bcbd,"Lainez, Isaac Francisco Calderón","Colonia Miraflores, Cuarta Calle, Bloque D, Casa No. 9 
Tegucigalpa, Honduras",Debarred,Non ADB Member Country,10/Feb/2021 | 22/Dec/2023,Cross-Debarment: IDB,Person
e4387c6c-51d9-4ece-9d64-db9db97ca885,Laiwu Branch of Weihai Construction Group Co. Ltd (Reg. No. 91371200MA3MN0WYX9),"77 Aomen South Road, Kou Town, Laicheng District, Laiwu, Shandong Province
山东省莱芜市莱城区口镇澳门南路77号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
97540dea-a987-45b5-acba-b9ad4827e61a,"Lambileki, Peter","Multi-Tech Consult (PTY) Ltd., Plot 20746, Block 3, Industrial, Gaborone, Botswana",Debarred,Tanzania-Non ADB Member Country,12/Dec/2023 | 4/Jun/2027,Cross-Debarment: WB,Person
123d0a13-a85c-43e6-9122-724b80d8a30c,"LAO-AEC Consulting Co., Ltd.","Sapanthong Village, Sisattanak District
Vientiane 
LAO PEOPLE’S DEMOCRATIC REPUBLIC

Date of incorporation: 2013
TIN  No.: 405986967-9-00
Registration No. 01B-0005787",Debarred,Lao People's Democratic Republic,17/Dec/2019 | 17/Dec/2024,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (viii).",Organization
dc8e657b-b3ac-4c0c-a1e0-35bffb83dfba,LAO-ASIE CONSULTANTS GROUP,"HOUSE NO. 184, UNIT 8, BAN SAPHANTHONG-TAI, SYSATTANAK DISTRICT PO BOX 4818, VIENTIANE CAPITAL Lao People's Democratic Republic",Debarred,Lao People's Democratic Republic,28/Mar/2017 | Until Further Notice,Cross-Debarment: WB,Organization
cf5e81fb-7e91-44b2-8045-e1482937b8f3,LAO-ASIE CONSULTANTS GROUP / LAO-ASIE CONSULTANTS GROUP SOLE,"Home No. 184, Unit 8, Ban Saphanthongtai
Sisattanak District, Vientiane
LAO PEOPLE’S DEMOCRATIC REPUBLIC",Debarred,Lao People's Democratic Republic,17/Dec/2019 | 17/Dec/2024,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (viii).",Organization
90c3ac36-8bd6-4ccc-b652-b41f7464cf4c,LATIFI CONSTRUCTION AND ROAD CONSTRUCTION COMPANY,"HEAD OFFICE 
ADDRESS #1: 
10TH STREET 
MAIN ROAD OF 
WAZIR AKBAR 
KHAN, NEXT TO 
THE CHILDREN 
HOSPITAL,  KABUL   
Afghanistan


HEAD OFFICE 
ADDRESS #2: 
HOUSE #485, 
15TH STREET, 
MAIN ROAD OF 
WAZIR AKBAR 
KHAN, BACK 
SIDE OF FINEST 
STORE,  KABUL   
 Afghanistan",Debarred,Afghanistan,14/Jun/2018 | Until Further Notice,Cross-Debarment: WB,Organization
0b52ed7f-9177-4119-b45f-da3c49346ee2,LAXMINARAYAN MALLICK (also doing business as Laxmi Narayan Construction or Laxminarayan Construction),"PLOT NO. 2D – 
221/10 SECTOR 
- 11,  CDA CUTTACK, 753014 
India",Debarred,India,22/Jul/2015 | Until Further Notice,Cross-Debarment: WB,Organization
7b781d8b-471d-4f1e-95b1-310f1f4b3187,"Lázaro, José Antonio Romeu","Comte d Urqetl, 204, 5°B, 08036 Barcelona, España",Debarred,Spain,13/Jan/2023 | 13/Nov/2032,Cross-Debarment: IDB,Person
ff84767c-a2bf-49ed-8ee5-6b78d59a7982,Lead Enterprises (also known as Ms. Lead Enterprise),"D.C. Banglow Road, Puraton Kashba, Jessore",Debarred,Bangladesh,17/Dec/2008 | Until Further Notice,Sanction violation.,Person
5d37eb83-a787-4b71-ae01-f5fb9d5fb17d,"LEE, PETER (AKA MR. LI YI)","NO. 88 ERQI 
NORTH ROAD,  NANCHANG, 330046 
PEOPLE'S REPUBLIC OF CHINA

NO.1198， Fenghezhong Avenue， Honggutan District, Nanchang, P.R.C, (中国江西省南昌市丰和中大道1198号 邮政编码：330038)
Tel: 0791-86373154、86372788、86372095 
FAX: 0791-86371662",Debarred,People's Republic of China,9/Jul/2014 | Until Further Notice,Cross-Debarment: WB,Person
e53f51ec-fe11-4050-bd59-23d5cf586141,"Lei, Sitao","No. 6, Epang 1st Road  
Weiyang District, Xi’an City  
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,17/Dec/2019 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Person
050fec27-f3c6-47ad-b31f-344cdf299172,"LIANG, Xiaoxiao “Kitty”","204, Building 4
Mytown II
Changping District
Beijing
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,24/Jun/2019 | 24/Jun/2024,Violated ADB's Integrity Principles and Guidelines 2A (ii) and (vii).,Organization
d7ec9f10-8bd4-46b9-8948-1781dbfbe4ff,Liaoning-Efacec Electrical Equipment Co Ltd. (LEEEC),"29 Beiyuan Road, Liaoning City, Liaoning Province 
PEOPLE’S REPUBLIC OF CHINA

23 Building No.18 Courtyard, 
Kechuang No.13 Street, BDA, Beijing 
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,29/Nov/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
7717e116-f94a-4d57-ab83-92c54c741d81,LIAONING-EFACEC ELECTRICAL EQUIPMENT COMPANY LIMITED,"NO. 29 BEIYUAN ROAD, LIAOYANG CITY, LIAONING PROVINCE
PEOPLE'S REPUBLIC OF CHINA",Debarred,People's Republic of China,18/May/2020 | Until Further Notice,Cross-Debarment: WB,Organization
a5cc2b05-63ce-49db-b27f-a555a133b267,Liberty Construction Company Limited,"Plot 24 Kampala Road  
 PO Box: 26534, Kampala, Uganda",Debarred,Non ADB Member Country,28/Mar/2017 | Until Further Notice,Cross-Debarment: AfDB,Organization
afb828df-93c2-4cab-9cd0-6ad2926e480f,Licita Distribuidora Comércio E Serviços Eireli,"Rua Vereador Joao Claro 219, Dezoito do Forte, Aracaju - SE, Brazil, 49072-750",Debarred,Brazil-Non ADB Member Country,15/Dec/2023 | 30/Oct/2029,Cross-Debarment: IDB,Person
6ff81fa8-33f4-4f21-98de-bd257651de5b,"Limachi, Oscar Antonio Pabon","Calle Pio XII No. 31
Bella Vista, Zona de Obrajes
La Paz
Bolivia",Debarred,Non ADB Member Country,6/Mar/2019 | 28/Jan/2024,Cross-Debarment: IDB,Person
98fcc5ea-49e7-45e6-a9b3-4e8dbc0f4532,LIMITED LIABILITY COMPANY MANUFACTURING AND COMMERCIAL FIRM “ROMA LLC”,"39, 40-RICHCHIA RADIANSKOYI UKRAYINY STR. 
ZAPORIZHZHIA 
69037 Ukraine",Debarred,Non ADB Member Country,24/Mar/2015 | Until Further Notice,Cross-Debarment: WB,Organization
8b82e346-673d-433b-b41d-1e8462c74bf3,"Lim, Rafael Fresnoza (also known as Ace Lim)","Block 23, Lot 9, Twinpeak Drive St.
Ridgemont Executive Village
Taytay, Rizal
PHILIPPINES",Debarred,Philippines,13/Apr/2016 | Indefinitely,"Violated ADB's Integrity Principles and Guidelines 2.A(i), (iv), and (vii).",Person
6a052779-9fe9-4621-9ec4-2f55a7797861,Lingang Branch of Weihai Construction Group Co. Ltd (Reg. No. 91371000MA3L7G7WXJ),"2nd Floor, No.271-1, Kaiyuan East Road, Weihai Lingang Economic and Technological Development Zone, Shandong Province
山东省威海临港经济技术开发区开元东路-271-1号第二层",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Person
c0bce302-fcb5-4034-9071-14e904e53d07,Links Allen SARL,"172, Avenue de la Province, Gombe, Kinshasa, Democratic Republic of the Congo",Debarred,Democratic Republic of Congo-Non ADB Member Country,18/Apr/2022 | 14/Jan/2026,Cross-Debarment: WB,Person
b387ceeb-d330-4b01-b792-db9856e581ea,"Liu, Lijun","No.6 Efang First Road, Weiyang District, XI’an City, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Person
91a5c876-5896-4e1f-ab93-05c7d59016dc,"Liu, Shuqiang","c/o Qingdao Zhancai Industrial Co., Ltd., 
Lujia Village, Madian Industrial Park, 
Jiaozhou City, Qingdao,  
Shandong Province, 
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,22/Mar/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
b1881503-89ec-485f-a47a-8bb24d991604,"Li, Ping","Jiangxi Qingping Landscaping Architecture Co. Ltd.
61 Jinchuan Road Central, Xingan County
Ji'an City, Jiangxi 33130
PEOPLE'S REPUBLIC OF CHINA",Debarred,People's Republic of China,29/Nov/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
ce9b4d2c-b5bd-4525-a9bb-61e2458d5796,LLC Domostroitel,"9/1 Abdulobekova Street
Dushanbe 734043
TAJIKISTAN",Debarred,"Tajikistan, Rep. of",28/Oct/2011 | Until Further Notice,Violated ADB's Procurement Guidelines 1.14(a)(ii); ADB's Integrity Principles and Guidelines 2A(ii).,Organization
e8707084-6812-4ebf-8099-46e6d58a4b72,"LLC Hofiz 2015 (TIN No. 0510000847, Enterprise Registration No. 050005258)","20 years of Independence Str Vahdat City, Tajikistan",Debarred,"Tajikistan, Rep. of",12/Feb/2021 | 12/Aug/2024,Violated ADB's Integrity Principles and Guidelines 2.A(ii),Person
